,id,label_1,label_2,label_3,label_4,label_5,label_6,count_6,count_5,count_4,count_3,count_2,count_1,average
38469,VirusShare_acfe47f41859c9dddd53776b8e35e6be,2,0,3,1,2,3,0,1,0,1,1,1,8.433
74810,VirusShare_e564c01e766250d52bfb762cb7068388,2,0,3,1,2,3,0,1,0,1,1,1,8.433
74822,VirusShare_c019ad88448dd9833cd064afcb53c9c5,2,1,3,1,1,3,0,1,0,1,1,1,8.433
74846,VirusShare_d7e9628d8f96acc056e7cadc71c9772b,2,1,3,1,1,3,0,1,0,1,1,1,8.433
74863,VirusShare_2400cbff242fcbc89893e0b2e079d938,2,1,3,1,1,3,0,1,0,1,1,1,8.433
68206,VirusShare_61152b225d5eca823886569b17cba6ad,3,1,3,1,1,3,0,1,0,1,0,0,9.468
38455,VirusShare_3f80bd92bd0567eeabff1cbb6a11609f,2,0,4,1,2,3,0,1,0,1,0,0,9.2
38458,VirusShare_0758467ea202a353b20a6cc1d3f73ee9,2,0,4,1,2,3,0,1,0,1,0,0,9.2
38459,VirusShare_0d36a2a18879e78d1984264ea01f8736,3,0,3,1,2,3,0,1,0,1,0,0,9.2
38468,VirusShare_9761cf6726a30c75d32452b5b5ea2570,2,1,3,1,2,3,0,1,0,1,0,0,9.2
38473,VirusShare_ae30f531cb82891d81599cef8a1dc080,1,1,4,1,2,3,0,1,0,1,0,0,9.2
38475,VirusShare_b728d98346e50aec704d26bd6c4e27dd,3,0,3,1,2,3,0,1,0,1,0,0,9.2
74812,VirusShare_931c5df52cd6843983b1ce1eb6b322d3,2,1,3,1,2,3,0,1,0,1,0,0,9.2
74815,VirusShare_682ee11d92c28094c6745971c6efd3ca,2,1,4,1,1,3,0,1,0,1,0,0,9.2
74819,VirusShare_d53bc689d5aef2b6f0888e1140162400,2,2,3,1,1,3,0,1,0,1,0,0,9.2
74825,VirusShare_c73e7d99549309e2a4f88ef70bc5aebf,2,1,4,1,1,3,0,1,0,1,0,0,9.2
74826,VirusShare_45af29f4916066723c8d32b497bfb5e8,2,1,4,1,1,3,0,1,0,1,0,0,9.2
74835,VirusShare_6290e37089f091394eb839ca71ae77a3,3,1,3,1,1,3,0,1,0,1,0,0,9.2
74840,VirusShare_3b67d0057fc00f8ecaa77bf5eb9939e4,3,1,3,1,1,3,0,1,0,1,0,0,9.2
74847,VirusShare_cdb438f6b4bdddeab6e614a6beaa2371,3,1,3,1,1,3,0,1,0,1,0,0,9.2
74855,VirusShare_3f1ec41f367eeb90817170308a87e0ee,3,1,3,1,1,3,0,1,0,1,0,0,9.2
74868,VirusShare_c841f773c46136cec217a220122cde07,3,0,3,2,1,3,0,1,0,1,0,0,9.2
74871,VirusShare_f39605389b2dea1666fa7f8e64e79d86,3,1,3,1,1,3,0,1,0,1,0,0,9.2
74872,VirusShare_b7853d4fb577508190fcf2f2a7963f3d,3,1,3,1,1,3,0,1,0,1,0,0,9.2
38462,VirusShare_8b16efec02631db5fe86ae9027bbba2c,2,1,4,1,1,3,0,1,0,1,0,0,9.1
38463,VirusShare_e1aeac7fe251fd7767f2bbb74943046c,3,0,4,1,1,3,0,1,0,1,0,0,9.1
74823,VirusShare_dd34aff3c3d48b3fcf61297fcf18179f,3,0,4,1,1,3,0,1,0,1,0,0,9.1
38447,VirusShare_ad2c94a2860ca03947615d153987334a,2,0,2,1,2,3,0,1,0,1,0,0,7.733
38460,VirusShare_b5f0cbef43851af2ab9541ffbb7d662b,2,1,4,1,2,3,0,1,0,0,1,0,9.967
74827,VirusShare_7c462b0154787e43aba58d7fd71eb3a7,3,0,4,1,2,3,0,1,0,0,1,0,9.967
74832,VirusShare_7999cb3aeb0d329c4bded19bab249394,2,0,3,1,1,3,0,1,0,0,0,1,7.566
74828,VirusShare_3caba871d9b29e105fedf2928b8b8093,2,0,3,1,1,3,0,1,0,0,0,1,7.466
74850,VirusShare_6ac2b46c4de8ee65aca48ef01f60a9ad,2,0,3,1,1,3,0,1,0,0,0,1,7.466
74875,VirusShare_d31bfabbf6eafe4bd905798de0bb956a,2,0,3,1,1,3,0,1,0,0,0,1,7.466
53260,VirusShare_6da5cc6760f167b666b4036aca3a00f2,3,1,2,1,1,3,0,1,0,0,0,0,8.735000000000001
38451,VirusShare_78ccab68cac4cbd8f030622cfdfd43a1,2,0,4,1,1,3,0,1,0,0,0,0,8.333
38452,VirusShare_cafa000d7e14bb9956d2fbc168166ff6,3,0,3,1,1,3,0,1,0,0,0,0,8.333
38454,VirusShare_0ddfaee9aa7c00180e71cb72b6b08ce8,2,1,3,1,1,3,0,1,0,0,0,0,8.333
38457,VirusShare_90994177d616ddd053a52c3d82cbbc7e,3,0,3,1,1,3,0,1,0,0,0,0,8.333
38461,VirusShare_53ed4cde0017830bdcfecd49f3687bc4,3,0,3,1,1,3,0,1,0,0,0,0,8.333
38464,VirusShare_71a08c0d365cdd4ee0f2f0cc36088dc6,3,0,3,1,1,3,0,1,0,0,0,0,8.333
38465,VirusShare_67540b2a0b84179f479d043e6a7c1c82,2,0,4,1,1,3,0,1,0,0,0,0,8.333
38466,VirusShare_3ea4fddcd543b5d628c97960f70fa273,2,0,4,1,1,3,0,1,0,0,0,0,8.333
38467,VirusShare_b6d1724935b942978ad46241eb9bd7bf,2,0,4,1,1,3,0,1,0,0,0,0,8.333
38470,VirusShare_f4645e0b4a6aef5ccf902222e3ef887e,3,0,3,1,1,3,0,1,0,0,0,0,8.333
38472,VirusShare_522982007fcdcbf18a775508e9eef777,2,0,4,1,1,3,0,1,0,0,0,0,8.333
74813,VirusShare_9e3e4290f9c3c82dc583b99be181e6ad,2,0,4,1,1,3,0,1,0,0,0,0,8.333
74818,VirusShare_95e67a58b2b5873e5b255822779eda96,3,0,3,1,1,3,0,1,0,0,0,0,8.333
74834,VirusShare_7732f0e67c29a78aed66c2bf3a7b7534,3,0,3,1,1,3,0,1,0,0,0,0,8.333
74842,VirusShare_783c2a373f7d5755e2c903dad5d5d539,2,0,3,1,2,3,0,1,0,0,0,0,8.333
74848,VirusShare_a661fa63325300c9fce235a00505e929,2,0,4,1,1,3,0,1,0,0,0,0,8.333
74857,VirusShare_9024fbf2360d91a69989e220ec14078b,1,2,3,1,1,3,0,1,0,0,0,0,8.333
74864,VirusShare_b06936b50bcda474fbcb2cd7da5e3b88,2,1,3,1,1,3,0,1,0,0,0,0,8.333
74866,VirusShare_6c73f8cc084d49e19024f2194afb78d1,2,0,4,1,1,3,0,1,0,0,0,0,8.333
74876,VirusShare_e761e32073cce53f7839e31abddf0154,3,0,3,1,1,3,0,1,0,0,0,0,8.333
74877,VirusShare_b1e3448816d89d338f01566edf66fbca,3,0,3,1,1,3,0,1,0,0,0,0,8.333
37991,VirusShare_bbb0605ebf4d782dc27570b9b0c83a75,4,0,3,1,1,3,0,0,2,0,2,0,9.334
72960,VirusShare_09a025a5516f6bcfffbf72dfdc85c5c1,2,1,4,1,1,3,0,0,2,0,2,0,9.334
72962,VirusShare_b98d67b3f24f361a8eaa2efd3ad39818,2,2,3,1,1,3,0,0,2,0,2,0,9.334
72971,VirusShare_458f6b018e146e6e71c37166a7a408d4,2,1,4,1,1,3,0,0,2,0,2,0,9.334
72978,VirusShare_6de85053b7cca900031d1ab0549e169e,2,1,2,2,2,3,0,0,2,0,2,0,9.334
73110,VirusShare_d2b1f9b38cf0ecece16caf3f533c6427,3,1,3,1,1,3,0,0,2,0,2,0,9.334
73192,VirusShare_861d3aef7ab0da61406291528f322fb2,1,2,4,1,1,3,0,0,2,0,2,0,9.334
73194,VirusShare_ab064a3cb0c45fac2a0d0c98604f5d59,2,1,4,0,2,3,0,0,2,0,2,0,9.334
73242,VirusShare_da9267251a6107257536059a98e3109d,3,1,1,2,2,3,0,0,2,0,2,0,9.334
73286,VirusShare_1f1b388743f27ac7f3770652d9c2919a,3,1,3,1,1,3,0,0,2,0,2,0,9.334
73310,VirusShare_e41dc0e0ec1721762ee40fa94b4bfa17,2,1,2,2,2,3,0,0,2,0,2,0,9.334
73440,VirusShare_f41b153f63f061d50168b01dfef5dd94,2,1,4,0,2,3,0,0,2,0,2,0,9.334
73489,VirusShare_dc1ab37ebc638f3530d3b19a11eb3e0b,2,1,4,1,1,3,0,0,2,0,2,0,9.334
73504,VirusShare_47fd439bda91403f8b3c8b3cd5ad1537,2,1,2,2,2,3,0,0,2,0,2,0,9.334
73549,VirusShare_28e5d29a47fb7852ad84cad0f47ec583,4,1,3,1,0,3,0,0,2,0,2,0,9.334
73604,VirusShare_3779ab044512323f711250a2219641af,3,1,3,0,2,3,0,0,2,0,2,0,9.334
73686,VirusShare_c972066c6bab23a9aef9dedf51666711,2,1,4,2,0,3,0,0,2,0,2,0,9.334
73706,VirusShare_cf6414f43cbe2c15a6804cc63f1ecda1,3,1,1,2,2,3,0,0,2,0,2,0,9.334
73825,VirusShare_7aceb24f5542c7f75630254464e9ed7e,2,1,2,2,2,3,0,0,2,0,2,0,9.334
73834,VirusShare_5e99ff6f2efd82fbb8a69b4624afa0c5,3,1,3,0,2,3,0,0,2,0,2,0,9.334
73854,VirusShare_7abfe5a4a70dca4a283e7d677d7f13b5,3,1,3,0,2,3,0,0,2,0,2,0,9.334
73901,VirusShare_9f8bf02c733db3756086efe3c7096cd2,2,1,2,2,2,3,0,0,2,0,2,0,9.334
73986,VirusShare_c0c2b37cc8f9717b6e4d5fa5da860db0,3,1,3,0,2,3,0,0,2,0,2,0,9.334
74093,VirusShare_fe714c580ae6ae20ceb7d904f3c74a7c,2,1,4,1,1,3,0,0,2,0,2,0,9.334
74120,VirusShare_4bfb9c6aa972395881380384937a5380,2,1,2,2,2,3,0,0,2,0,2,0,9.334
74176,VirusShare_5152d389a3e61abe9a4e5e41ca0757de,3,1,3,0,2,3,0,0,2,0,2,0,9.334
74191,VirusShare_78d59174b36b92ab8f1e4499947d3b1e,2,2,3,1,1,3,0,0,2,0,2,0,9.334
74363,VirusShare_bced2605408593c509603e48d36aacf1,3,1,3,2,0,3,0,0,2,0,2,0,9.334
74390,VirusShare_eccb915fd5177cfd333a85cc0671f5d0,3,1,3,0,2,3,0,0,2,0,2,0,9.334
74444,VirusShare_a3f7c4872b0df302e4c6d279899dd214,3,1,3,1,1,3,0,0,2,0,2,0,9.334
74545,VirusShare_97c581c11f7b7da80ddc77763f368adb,3,1,3,0,2,3,0,0,2,0,2,0,9.334
74553,VirusShare_e47e0854fedc75c4acfaa2d79563a8e1,2,1,2,2,2,3,0,0,2,0,2,0,9.334
74652,VirusShare_f3cc7b0be8ed6e19f657762b08ce9ef8,2,1,3,1,2,3,0,0,2,0,2,0,9.334
74670,VirusShare_a757f3798bdb9d2aff323223c55d84e5,3,1,3,1,1,3,0,0,2,0,2,0,9.334
74675,VirusShare_c799c29ad8ed0c6b28e6fcbc86b3e8ff,2,1,4,1,1,3,0,0,2,0,2,0,9.334
74796,VirusShare_00d5c93f16be13df560e31bd9e733c85,2,1,2,2,2,3,0,0,2,0,2,0,9.334
73367,VirusShare_4d01a3ac66dcfef28ee0eacc11e89adc,2,1,2,1,1,3,0,0,2,0,0,2,7.867000000000001
38107,VirusShare_014ff02ed22796b6e9f7fc16aebc49d9,3,1,4,1,1,3,0,0,2,0,0,0,10.101
38201,VirusShare_2e70365bb6907eb5885f1e821ec768c1,4,0,4,1,1,3,0,0,2,0,0,0,10.101
73267,VirusShare_60a4086ed84d2ec0d740465ab5de87b1,3,1,4,0,2,3,0,0,2,0,0,0,10.101
73288,VirusShare_b0c98378f5d377cbd62bff555c2c2f04,3,1,4,1,1,3,0,0,2,0,0,0,10.101
73513,VirusShare_fd62a4988ada7a440df56035339e1fd8,2,2,4,1,1,3,0,0,2,0,0,0,10.101
73763,VirusShare_8620957cce9d8aa30e075546ed5ec1c9,2,2,4,1,1,3,0,0,2,0,0,0,10.101
73997,VirusShare_e11eb2dae8620f28d11328a80385c8a6,2,2,4,1,1,3,0,0,2,0,0,0,10.101
74200,VirusShare_39e69f14f1bdad029a7fe9d6f9f9ea39,2,2,4,1,1,3,0,0,2,0,0,0,10.101
74271,VirusShare_22fca53eb57539cdb428c262cf03ae80,3,1,4,0,2,3,0,0,2,0,0,0,10.101
74291,VirusShare_91d29842b335b6a37584475bf5685a7d,2,2,4,1,1,3,0,0,2,0,0,0,10.101
74731,VirusShare_c296ef37112e3df119fc556021c8bded,2,2,4,1,1,3,0,0,2,0,0,0,10.101
37906,VirusShare_b9733f397241c04b0b45b80fa050a9cc,4,0,4,0,2,3,0,0,2,0,0,0,10.033999999999999
38407,VirusShare_2d7d2f658fa5a5a2607a8de5e7bc9322,4,0,4,1,1,3,0,0,2,0,0,0,10.033999999999999
73274,VirusShare_7627838f32f7e05263101c61c7e41e53,1,2,3,1,1,3,0,0,2,0,0,0,8.634
74343,VirusShare_cb502538d15ab8b189f1f4ce926d8a5d,2,1,1,2,2,3,0,0,2,0,0,0,8.634
72894,VirusShare_59cb8a1905d7183a4d74b72a44263605,2,0,3,2,1,3,0,0,2,0,0,0,8.567
73234,VirusShare_1867508258de8d20528db3ae38f2cf5c,2,1,3,1,1,3,0,0,2,0,0,0,8.567
74046,VirusShare_309a3e1846b387c66c4a15152e2cbbea,2,1,1,2,2,3,0,0,2,0,0,0,8.567
74205,VirusShare_7e3411bbf61cae8805478b4aa89237bb,1,2,3,1,1,3,0,0,2,0,0,0,8.567
74551,VirusShare_c8d2ec161249b13cfc6d83c7d7795aa6,3,1,1,1,2,3,0,0,2,0,0,0,8.567
74673,VirusShare_b9b3db54e931442122e1de3a93db2846,2,1,3,1,1,3,0,0,2,0,0,0,8.567
74746,VirusShare_e5596d79494fd70642437076e8d5352e,2,1,3,1,1,3,0,0,2,0,0,0,8.567
31292,VirusShare_815dae7d20dab36cd3ace64162f5b388,2,1,4,0,1,3,0,0,0,3,0,0,8.501
33350,VirusShare_5402a7bf8266de6588a9ba6eaef45594,3,0,4,0,1,3,0,0,0,3,0,0,8.501
33804,VirusShare_a9ade122bcb58375e7ffb819541a3327,2,1,4,0,1,3,0,0,0,3,0,0,8.501
35031,VirusShare_810a6b17af3e4313f41b82e1db5e518d,3,0,4,0,1,3,0,0,0,3,0,0,8.501
35122,VirusShare_36752d6d641c026bf94da0085570ac0d,2,1,4,0,1,3,0,0,0,3,0,0,8.501
35434,VirusShare_0471eaeafc1bd0156bd54e57f41a3a9a,3,0,4,0,1,3,0,0,0,3,0,0,8.501
35957,VirusShare_8d01864536eed1bb2760327bd5c5bf44,3,0,4,0,1,3,0,0,0,3,0,0,8.501
36585,VirusShare_f5c1e121080a36d4eba80ddcf0cdc8b4,3,0,4,0,1,3,0,0,0,3,0,0,8.501
66510,VirusShare_d241ce9f48c58c493ea7e67c9ad11315,2,2,2,1,1,3,0,0,0,3,0,0,8.501
66648,VirusShare_f76bc7fdfbf3027abbb17606e1123315,3,1,2,1,1,3,0,0,0,3,0,0,8.501
66805,VirusShare_afa2c88b9b2fb4e78d1564320c90afac,3,1,2,1,1,3,0,0,0,3,0,0,8.501
66975,VirusShare_981b3889130a88bf6d07735c867d9b6d,3,1,2,0,2,3,0,0,0,3,0,0,8.501
67176,VirusShare_d0b3c94454f072f99eee86e6a79d0ac1,3,1,2,0,2,3,0,0,0,3,0,0,8.501
67332,VirusShare_06cd73c7158664cf1d892c0b2e616447,2,2,2,1,1,3,0,0,0,3,0,0,8.501
67790,VirusShare_a13b6bb21f556020d24654480fe869e7,3,1,2,1,1,3,0,0,0,3,0,0,8.501
67860,VirusShare_b5877cebb4f871413d879d5193736152,4,0,2,0,2,3,0,0,0,3,0,0,8.501
67990,VirusShare_72360720242196f0bcd07a254a71523c,3,1,2,1,1,3,0,0,0,3,0,0,8.501
68163,VirusShare_53f2171f1d77776db85e7c184860f517,2,2,2,1,1,3,0,0,0,3,0,0,8.501
68320,VirusShare_a93b09ca68db8e6372cedbad896f6784,3,1,2,0,2,3,0,0,0,3,0,0,8.501
68400,VirusShare_c37344be49faa347edeb1f08442bb001,3,1,2,1,1,3,0,0,0,3,0,0,8.501
68409,VirusShare_c2668323b6c8e625b9df5c1978662f25,3,1,2,1,1,3,0,0,0,3,0,0,8.501
68504,VirusShare_6336903625939f4d655f204b1a19c198,3,1,2,1,1,3,0,0,0,3,0,0,8.501
69029,VirusShare_b576cd3beecc546b3851f974ee96747b,3,1,2,0,2,3,0,0,0,3,0,0,8.501
69137,VirusShare_c032ddde504978394bfa6b39e9685349,3,1,4,0,0,3,0,0,0,3,0,0,8.501
69144,VirusShare_c06cfdd7e630c79473848b95d6b4c5b6,2,2,2,1,1,3,0,0,0,3,0,0,8.501
69179,VirusShare_357e3599641d97456f86b2c58def1fbc,3,1,4,0,0,3,0,0,0,3,0,0,8.501
69329,VirusShare_98fa2687332364ab3e9516c6180486b0,3,1,2,1,1,3,0,0,0,3,0,0,8.501
69389,VirusShare_5bc37bc1090cf9476efd708ee3d93c06,2,2,2,1,1,3,0,0,0,3,0,0,8.501
69956,VirusShare_b5855a6afe402ff754b23c5a3e852761,3,1,2,1,1,3,0,0,0,3,0,0,8.501
70127,VirusShare_2757ca580d1f7d5362336ddc94c918bc,3,1,2,1,1,3,0,0,0,3,0,0,8.501
70160,VirusShare_98994b87123887e7250f0ba439f8435b,3,1,2,1,1,3,0,0,0,3,0,0,8.501
70183,VirusShare_e2f86ec2b727845a4ccbca5eb515abac,3,0,4,0,1,3,0,0,0,3,0,0,8.501
70391,VirusShare_42630e7b661e7be0d05156a9afa5bfd0,3,1,2,1,1,3,0,0,0,3,0,0,8.501
70468,VirusShare_710830a01e544a10f07ec72745bfef6c,3,0,4,0,1,3,0,0,0,3,0,0,8.501
70637,VirusShare_abdaed6d39fc4b200113614357a87ff3,3,1,2,1,1,3,0,0,0,3,0,0,8.501
70661,VirusShare_aa3d398df4fcee027f30d891e8d65494,3,1,2,0,2,3,0,0,0,3,0,0,8.501
71236,VirusShare_8080bfe8a79e4c59c90e63243c5782b6,3,1,2,0,2,3,0,0,0,3,0,0,8.501
71265,VirusShare_4880d872f2ab2728673b938cd018d48f,2,2,2,0,2,3,0,0,0,3,0,0,8.501
71275,VirusShare_e9c14376f55e79ece4e0ddaca3c7c520,2,2,2,1,1,3,0,0,0,3,0,0,8.501
71525,VirusShare_077af298f405b1896f91df64a4408170,3,1,2,1,1,3,0,0,0,3,0,0,8.501
71667,VirusShare_166ece8dd3fd4b95073af3765b1c80d0,3,1,2,1,1,3,0,0,0,3,0,0,8.501
71807,VirusShare_e0a2aac623dba2677d9ab9353936dad1,3,1,2,1,1,3,0,0,0,3,0,0,8.501
71836,VirusShare_7940a3430907fae7403c18ab723d6464,3,1,2,1,1,3,0,0,0,3,0,0,8.501
71841,VirusShare_169c1f3b827577938056c94a63976126,3,1,2,1,1,3,0,0,0,3,0,0,8.501
72038,VirusShare_bc22adbec4ce8c20ae14daaee618e1aa,3,1,2,0,2,3,0,0,0,3,0,0,8.501
72055,VirusShare_215f13bce0f9af35624edd7ac9ebe1dc,3,1,2,1,1,3,0,0,0,3,0,0,8.501
72224,VirusShare_de1e90fba9a99c6bd856ccaf98dc9874,3,1,2,0,2,3,0,0,0,3,0,0,8.501
72282,VirusShare_3b1fafd5f1af8eca84dcb486ef8673a4,3,1,2,1,1,3,0,0,0,3,0,0,8.501
72296,VirusShare_9988f00ab6836ad3c17016b43d91b0b0,3,1,2,1,1,3,0,0,0,3,0,0,8.501
72340,VirusShare_76a657ea41cd309483913c548d20da0a,3,1,2,1,1,3,0,0,0,3,0,0,8.501
72341,VirusShare_cc1765cf48b17e0174257c8f5f99d4a2,3,1,2,1,1,3,0,0,0,3,0,0,8.501
72402,VirusShare_a65d345d06c6f4e6c7464143f6ea8ed7,2,2,2,1,1,3,0,0,0,3,0,0,8.501
72566,VirusShare_b69bcad8594f45fa3afba47012fa3452,3,1,2,1,1,3,0,0,0,3,0,0,8.501
72624,VirusShare_65c930760ff1725296a5540b876f2d4e,3,1,2,1,1,3,0,0,0,3,0,0,8.501
72672,VirusShare_bb565e6897f33804be85646252aed9f4,3,1,2,1,1,3,0,0,0,3,0,0,8.501
30778,VirusShare_12f29ae233bb1517e94aa7c66834d0b1,4,0,4,0,0,3,0,0,0,3,0,0,8.434
31149,VirusShare_61f3650e044aa1279ad2630eb1b545a1,4,0,2,1,1,3,0,0,0,3,0,0,8.434
32050,VirusShare_6fd14b58bbe5e4285a0783e4316d2e8b,4,0,2,1,1,3,0,0,0,3,0,0,8.434
34879,VirusShare_d59a7a7a055c6f498a069d49999f8231,4,0,2,1,1,3,0,0,0,3,0,0,8.434
36187,VirusShare_4a93c5a67a052d612aa3b9f5c00fa66a,4,0,4,0,0,3,0,0,0,3,0,0,8.434
37150,VirusShare_f3e7d1b0dfca7e337ce6f457cdb8a63c,4,0,2,1,1,3,0,0,0,3,0,0,8.434
66652,VirusShare_b0e1581ae2fcd806267c76d316dd4447,3,0,2,1,2,3,0,0,0,3,0,0,8.434
67131,VirusShare_cee2f883f8c9760a3fdf60207c104e75,4,0,2,0,2,3,0,0,0,3,0,0,8.434
67648,VirusShare_07802f57a3e6d3ef69d0ee423ab52837,3,0,2,2,1,3,0,0,0,3,0,0,8.434
68408,VirusShare_b246d887880549fe759a6a60750b19ca,4,0,2,1,1,3,0,0,0,3,0,0,8.434
68538,VirusShare_5aec2dd333f784cddfa4964c06012492,4,0,2,0,2,3,0,0,0,3,0,0,8.434
69250,VirusShare_7ae21206ae3f2180a2fa183cf6c9f5c6,4,0,2,0,2,3,0,0,0,3,0,0,8.434
70448,VirusShare_210e701520f3df989f6f47e00be22817,3,1,1,0,3,3,0,0,0,3,0,0,8.434
72802,VirusShare_6b1e8d7920fb0def13ccdbb7e94a08e4,4,0,2,0,2,3,0,0,0,3,0,0,8.434
66098,VirusShare_1ab1ce99bc43375be61c0c8724293455,3,1,1,1,1,3,0,0,0,3,0,0,7.801
66314,VirusShare_5f4544002a89c54681bd253bc5554a90,3,1,1,1,1,3,0,0,0,3,0,0,7.801
66750,VirusShare_ede4eb8046a173f959ed94939810de9c,2,2,1,1,1,3,0,0,0,3,0,0,7.801
67177,VirusShare_19ab4e73cf1d11470d20c51c179446bb,3,1,1,1,1,3,0,0,0,3,0,0,7.801
67821,VirusShare_14a69309ef0e848485c85908c40c620c,3,1,1,0,2,3,0,0,0,3,0,0,7.801
68933,VirusShare_f68fbb339a9b21fb4ed9c8c5cd7c7f46,3,1,1,1,1,3,0,0,0,3,0,0,7.801
69657,VirusShare_168b13cc27cc0d3c529ec2827436ed9f,3,1,1,1,1,3,0,0,0,3,0,0,7.801
70671,VirusShare_4cd66660dd2a28c8bc8180a67bf15244,2,2,1,1,1,3,0,0,0,3,0,0,7.801
70771,VirusShare_6700df04f72bd9be3ffb05d9eda9d5eb,3,1,1,1,1,3,0,0,0,3,0,0,7.801
71685,VirusShare_85671355e05a24ecbe1f94e722569ae5,2,2,1,1,1,3,0,0,0,3,0,0,7.801
72532,VirusShare_7aaa4c0343908a77a0f65ae8b195860a,3,1,1,1,1,3,0,0,0,3,0,0,7.801
72553,VirusShare_dc5ea1a14d156f5638beeea25cda7890,3,1,1,1,1,3,0,0,0,3,0,0,7.801
66972,VirusShare_5f26734e9fab57caefce6490514317eb,4,0,1,0,2,3,0,0,0,3,0,0,7.667000000000001
67161,VirusShare_50e148a497ac37ac759b1655e2cfd019,3,0,1,2,1,3,0,0,0,3,0,0,7.667000000000001
68305,VirusShare_acfc1f62cafe2ef40ca327b66dc37fb9,4,0,1,1,1,3,0,0,0,3,0,0,7.667000000000001
68640,VirusShare_6637ea39fefe3b904a8ae1f3fac13efc,4,0,1,1,1,3,0,0,0,3,0,0,7.667000000000001
68919,VirusShare_d21d7958f6566064ecc58c72c2a92773,4,0,1,1,1,3,0,0,0,3,0,0,7.667000000000001
70092,VirusShare_0249533552ccd245fa1c6efe48a69b55,4,0,1,1,1,3,0,0,0,3,0,0,7.667000000000001
70543,VirusShare_d1560c331d452641a38c121260ec8505,4,0,1,1,1,3,0,0,0,3,0,0,7.667000000000001
70812,VirusShare_6ca0bb4c229a9036cd59f15426f63fd3,4,0,1,1,1,3,0,0,0,3,0,0,7.667000000000001
71137,VirusShare_2951f1e7334c14067f075c3704b6356e,4,0,1,1,1,3,0,0,0,3,0,0,7.667000000000001
71698,VirusShare_d569a1c3667f129317311726dd367871,4,0,1,1,1,3,0,0,0,3,0,0,7.667000000000001
72462,VirusShare_589832c8eda187bdf6f79a953ff874d2,4,0,1,1,1,3,0,0,0,3,0,0,7.667000000000001
72531,VirusShare_186f9199df5f8d67e8eed0b111ce40bf,3,0,3,0,1,3,0,0,0,3,0,0,7.667000000000001
66884,VirusShare_a161ee2ec49601ab1718690d45a67aa2,3,1,2,2,1,3,0,0,0,1,0,0,9.368
72862,VirusShare_79f7033a0449f342bb0486e748e54150,2,2,4,0,1,3,0,0,0,1,0,0,9.368
69164,VirusShare_d5ccf348c10c32f31a8531e525c47ee5,4,0,4,0,1,3,0,0,0,1,0,0,9.301
37542,VirusShare_84e777076f7197b93428ef3d6dab4a42,2,1,4,1,1,3,0,0,0,1,0,0,9.234
37571,VirusShare_d7c2338128fb42016e1116f017bf31f0,2,1,4,1,1,3,0,0,0,1,0,0,9.234
37867,VirusShare_00bcbda7df2d9dd955f058dfe2546251,3,0,4,0,2,3,0,0,0,1,0,0,9.234
37945,VirusShare_733fe4a799d73f3c4ff16abfd6c0b64d,4,0,2,1,2,3,0,0,0,1,0,0,9.234
72881,VirusShare_625fdac113ef8e5221a3ba9ce90af2fd,3,1,2,1,2,3,0,0,0,1,0,0,9.234
72950,VirusShare_b163493cb2d810326367314b4d7d0f7c,2,2,2,1,2,3,0,0,0,1,0,0,9.234
72965,VirusShare_947cdcd8e0114f3301f69ea14a8d5763,2,2,2,1,2,3,0,0,0,1,0,0,9.234
73069,VirusShare_741a466e118ae73513308f32a67815b0,3,1,2,1,2,3,0,0,0,1,0,0,9.234
73075,VirusShare_3d02ec8917c40dd24e273398baeb52ad,2,2,4,0,1,3,0,0,0,1,0,0,9.234
73097,VirusShare_aa99186d9e05ae037adca1c27c8cbd57,2,2,2,1,2,3,0,0,0,1,0,0,9.234
73313,VirusShare_4e00fd0d5fd45aebac252a8cc5db6ff1,2,2,2,1,2,3,0,0,0,1,0,0,9.234
73376,VirusShare_5eaaa7409797f60e56a4da9b2fec94fc,3,1,2,1,2,3,0,0,0,1,0,0,9.234
73381,VirusShare_4f1619ba5bf83e38ed1d37fecfc871d5,3,1,2,1,2,3,0,0,0,1,0,0,9.234
73524,VirusShare_7bc01e605e388670cbfb35a08dccf00e,3,1,2,1,2,3,0,0,0,1,0,0,9.234
73688,VirusShare_3b14230d8c3dfed85066433880fc8af0,3,1,2,1,2,3,0,0,0,1,0,0,9.234
73735,VirusShare_150da6e2a7fc8efe7c3e62a36c56ea21,3,1,2,1,2,3,0,0,0,1,0,0,9.234
73958,VirusShare_b73a678580b0628e67ac82e85a97bf3b,3,1,2,1,2,3,0,0,0,1,0,0,9.234
73974,VirusShare_98cece0e9279855246a59ef0ecc5b8cf,3,1,2,1,2,3,0,0,0,1,0,0,9.234
74063,VirusShare_259c3d5c39fe4ade0cdf02e994cb47da,3,1,2,1,2,3,0,0,0,1,0,0,9.234
74094,VirusShare_1334c61d0ac787c1158dda7e37503caf,3,1,2,1,2,3,0,0,0,1,0,0,9.234
74109,VirusShare_14fd094c95525ca56a7c87086c1ed0d4,3,1,2,1,2,3,0,0,0,1,0,0,9.234
74157,VirusShare_2ed81bac7c9dd70579f810cd6121b33b,3,1,2,1,2,3,0,0,0,1,0,0,9.234
74433,VirusShare_264de68937b7ccd7db8eeaadc23f6433,4,0,4,0,1,3,0,0,0,1,0,0,9.234
74719,VirusShare_7aee89fc3df9583f654f5e51419b2339,3,1,3,1,1,3,0,0,0,1,0,0,9.234
